lagged_ret,vol_5d,target,ticker
0.002007167405733812,0.007823604692627412,0,HDFCBANK.NS
-0.01083639716253415,0.009682206112554373,0,HDFCBANK.NS
-0.015602721371197004,0.009473917916502659,1,HDFCBANK.NS
-0.023707538594818223,0.012603722824553883,0,HDFCBANK.NS
0.006932843858268756,0.01518667823685152,0,HDFCBANK.NS
0.012066151783387324,0.01549785658940752,0,HDFCBANK.NS
0.003916797365439262,0.015451233780240322,1,HDFCBANK.NS
-0.01536674427468987,0.011947494344614125,1,HDFCBANK.NS
0.015119941646313917,0.011886157302578089,1,HDFCBANK.NS
0.0026365712830374033,0.011165824205750241,1,HDFCBANK.NS
-0.003619924643914252,0.01100792025270942,1,HDFCBANK.NS
0.0002741896225206819,0.011117562523309471,1,HDFCBANK.NS
0.022889193573563116,0.011365943011357524,1,HDFCBANK.NS
0.016481262991837164,0.011042648665228975,1,HDFCBANK.NS
0.00692073914831437,0.009726260727950119,1,HDFCBANK.NS
0.0018328457919254415,0.014414862352626552,1,HDFCBANK.NS
-0.014505066551512291,0.011255083989662577,1,HDFCBANK.NS
0.004342556429610012,0.00979225587776238,0,HDFCBANK.NS
0.011024206096186262,0.014896814953288056,0,HDFCBANK.NS
0.026541770426659284,0.031986052376256444,0,HDFCBANK.NS
-0.05664041458980795,0.03871791380165514,0,HDFCBANK.NS
0.04628666314534535,0.03870984883391409,0,HDFCBANK.NS
0.005090807040371015,0.0386561752296311,1,HDFCBANK.NS
0.008751724683893292,0.037108894815987004,1,HDFCBANK.NS
-0.007658810403847194,0.02067585204257798,1,HDFCBANK.NS
0.0022417525258939808,0.006332824474892421,1,HDFCBANK.NS
0.00597515109447988,0.0062668453883002505,1,HDFCBANK.NS
0.0041928080220983155,0.006643381517183497,1,HDFCBANK.NS
0.010216563598352879,0.0029913337181722227,1,HDFCBANK.NS
0.006825808207053807,0.0110971724154417,1,HDFCBANK.NS
0.031129460112890417,0.010981589705701247,0,HDFCBANK.NS
0.006936652144256872,0.012369308411192064,0,HDFCBANK.NS
-0.0021565366338862635,0.012724449252384357,0,HDFCBANK.NS
0.0039922509436949305,0.013977924071590802,0,HDFCBANK.NS
0.023289886713483643,0.011245504922891848,1,HDFCBANK.NS
-0.0057556866277864716,0.011761888335109934,1,HDFCBANK.NS
-0.0031443069887190367,0.012547322538587619,0,HDFCBANK.NS
-0.007281202321097524,0.01342968942819864,0,HDFCBANK.NS
0.01270936588221061,0.010645842624252748,0,HDFCBANK.NS
0.01489555963571143,0.012479247002955678,0,HDFCBANK.NS
0.021986704460015938,0.018704082609845345,0,HDFCBANK.NS
-0.023464226522535103,0.029304618433928856,0,HDFCBANK.NS
-0.045769107202913495,0.02778994842749386,0,HDFCBANK.NS
-0.007736180590102726,0.02549452921012166,0,HDFCBANK.NS
0.0007032014693770794,0.018579923054885462,0,HDFCBANK.NS
-0.006354984152985965,0.018972654742101785,0,HDFCBANK.NS
-0.0025829025515787807,0.0038643256741710775,1,HDFCBANK.NS
0.0004932336746024113,0.0029484526097052553,1,HDFCBANK.NS
-0.0003697047645558893,0.0026678561208652684,0,HDFCBANK.NS
-0.0014487047615358017,0.001482375143581323,1,HDFCBANK.NS
-0.0030560582363557964,0.002067411492751183,0,HDFCBANK.NS
-0.004644492522152488,0.010992135671326524,0,HDFCBANK.NS
0.021931127042678522,0.01350385206023602,0,HDFCBANK.NS
-0.014702725470337574,0.014046632479432105,0,HDFCBANK.NS
-0.008866751124292471,0.014646447032488689,0,HDFCBANK.NS
0.007823909812235685,0.01438478577135716,1,HDFCBANK.NS
0.000958782823369031,0.008912634513234763,1,HDFCBANK.NS
-0.008095590711742706,0.007882721030261015,1,HDFCBANK.NS
0.006541787800893095,0.006318018772163588,1,HDFCBANK.NS
0.00012375479396675715,0.008287416830872429,1,HDFCBANK.NS
0.014265875714105425,0.009199363104145725,1,HDFCBANK.NS
0.012417556268290442,0.0163891581662464,1,HDFCBANK.NS
-0.026157961302971322,0.01665152406149194,0,HDFCBANK.NS
-0.009005110073006306,0.01810434618818507,0,HDFCBANK.NS
0.013927037452677649,0.01768856635562523,0,HDFCBANK.NS
0.011826323314208409,0.016698105957382865,0,HDFCBANK.NS
0.004565609587207753,0.008979852258338552,0,HDFCBANK.NS
0.005999334540197632,0.019777567720412594,0,HDFCBANK.NS
-0.03427510138121703,0.01846254621787428,0,HDFCBANK.NS
0.002869367384826571,0.019116231675518184,0,HDFCBANK.NS
0.01511384109455638,0.0188742683583824,0,HDFCBANK.NS
-0.0003370262700076454,0.018659400693684304,0,HDFCBANK.NS
0.003769430283625086,0.00812005060906418,0,HDFCBANK.NS
-0.007266236980828067,0.008123922376343266,0,HDFCBANK.NS
0.0033829419518209836,0.0047322429528241115,0,HDFCBANK.NS
-0.00383136357651781,0.00655253243358393,0,HDFCBANK.NS
0.009168955358966002,0.006418501895754132,0,HDFCBANK.NS
-0.001341501236599818,0.005059656950031548,0,HDFCBANK.NS
-0.0003969022287185764,0.0049362907559498135,1,HDFCBANK.NS
0.0008857139553528626,0.0043914720341138355,1,HDFCBANK.NS
-0.001006947834348626,0.0026505967684240586,1,HDFCBANK.NS
-0.0060786898781292065,0.0044654609107450454,1,HDFCBANK.NS
0.006392439610525269,0.004618024276992684,1,HDFCBANK.NS
0.0027177896439278815,0.004678345222811088,1,HDFCBANK.NS
