Date,APOLLOHOSP.NS,AXISBANK.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TECHM.NS,WIPRO.NS,^NSEI
2024-04-12,6371.05908203125,1071.7061767578125,1370.4168701171875,3739.614990234375,1201.9837646484375,1415.7432861328125,739.2512817382812,1086.58935546875,1397.8695068359375,361.79583740234375,738.8259887695312,1511.113037109375,3752.555419921875,1174.6634521484375,220.64068603515625,22519.400390625
2024-04-15,6268.23193359375,1056.2314453125,1355.3077392578125,3677.135009765625,1187.561279296875,1400.4366455078125,727.4490966796875,1060.95947265625,1382.2410888671875,358.82257080078125,730.341552734375,1511.162353515625,3696.099365234375,1152.5811767578125,215.2974853515625,22272.5
2024-04-16,6299.6572265625,1050.1912841796875,1349.2247314453125,3724.279541015625,1195.3651123046875,1374.615478515625,734.5304565429688,1049.841796875,1331.6832275390625,357.7150573730469,724.74951171875,1508.708984375,3631.953369140625,1130.877197265625,210.1417999267578,22147.900390625
2024-04-18,6040.50048828125,1022.3366088867188,1321.851806640625,3669.56591796875,1176.951904296875,1364.891845703125,727.4490966796875,1038.4288330078125,1336.2022705078125,356.5476989746094,718.0968627929688,1487.955810546875,3621.824951171875,1115.60400390625,208.26699829101562,21995.849609375
2024-04-19,6135.37158203125,1027.42822265625,1320.3310546875,3632.7607421875,1174.12646484375,1346.8868408203125,745.2619018554688,1050.03857421875,1328.67041015625,357.72503662109375,723.5443115234375,1494.2357177734375,3588.25146484375,1128.8438720703125,212.20407104492188,22147.0
2024-04-22,6203.98974609375,1052.23779296875,1329.2591552734375,3697.86279296875,1188.5985107421875,1364.0081787109375,735.9661254882812,1069.125732421875,1348.912353515625,361.1772766113281,738.6331787109375,1511.2110595703125,3624.26318359375,1142.462158203125,216.53955078125,22336.400390625
2024-04-23,6160.58154296875,1054.0350341796875,1321.2630615234375,3728.682373046875,1175.9541015625,1383.3155517578125,733.7273559570312,1072.6676025390625,1357.997802734375,361.79583740234375,745.2858276367188,1456.80126953125,3633.735107421875,1135.085693359375,216.58642578125,22368.0
2024-04-24,6248.5419921875,1061.5228271484375,1371.7904052734375,3773.353515625,1175.697265625,1376.4298095703125,735.7228393554688,1079.062744140625,1347.029541015625,367.7325134277344,745.3822021484375,1457.8807373046875,3592.7998046875,1121.325439453125,215.55526733398438,22402.400390625
2024-04-25,6348.7333984375,1125.1693115234375,1379.6392822265625,3803.035400390625,1228.6358642578125,1399.599365234375,735.260498046875,1095.78857421875,1354.27880859375,327.7524719238281,783.5625,1491.635498046875,3612.634033203125,1125.67578125,216.07086181640625,22570.349609375
2024-04-26,6223.92919921875,1128.4639892578125,1382.5335693359375,3973.755615234375,1235.2249755859375,1371.4052734375,734.7981567382812,1090.032958984375,1346.5587158203125,320.97772216796875,772.5712280273438,1478.29052734375,3583.703125,1209.32373046875,217.75816345214844,22419.94921875
